name,count
localized chondrosarcoma,2
autosomal dominant mental retardation 54,2
ischemic fasciitis,2
erythrokeratodermia variabilis et progressiva 2,2
delta chain disease,2
mu chain disease,2
peritoneal benign neoplasm,2
malignant mesenchymoma,2
CADASIL 1,2
stromal dystrophy,2
signet ring cell variant cervical mucinous adenocarcinoma,2
intravascular fasciitis,2
spindle cell synovial sarcoma,2
scapuloperoneal myopathy,2
rippling muscle disease,2
fibrous synovial sarcoma,2
multifocal osteogenic sarcoma,2
fallopian tube adenofibroma,2
Gaucher's disease perinatal lethal,2
Galloway-Mowat syndrome 3,2
erythrokeratodermia variabilis et progressiva 3,2
clear cell chondrosarcoma,2
homocarnosinosis,2
lateral myocardial infarction,2
vagina botryoid rhabdomyosarcoma,2
autosomal dominant mental retardation 53,2
posteroinferior myocardial infarction,2
4-tert-butylphenol allergic contact dermatitis,2
autosomal dominant mental retardation 51,2
melanoma and neural system tumor syndrome,2
achalasia microcephaly syndrome,2
uterine ligament serous adenocarcinoma,2
acinic cell breast carcinoma,2
"1,4-phenylenediamine allergic contact dermatitis",2
Perrault syndrome 6,2
Meier-Gorlin syndrome 8,2
spastic ataxia 8,2
autosomal dominant mental retardation 52,2
mineral metabolism disease,2
benzylpenicillin allergy,2
otopalatodigital syndrome spectrum disorder,2
ciliary body spindle cell melanoma,2
ampulla of Vater squamous cell carcinoma,2
X-linked Alport syndrome,2
male reproductive organ benign neoplasm,2
juvenile amyotrophic lateral sclerosis with dementia,2
C1 inhibitor deficiency,2
Coffin-Siris syndrome 6,2
advanced sleep phase syndrome 1,2
Charcot-Marie-Tooth disease dominant intermediate G,2
short-rib thoracic dysplasia 18 with polydactyly,2
Desbuquois dysplasia,2
hypoplastic tibiae-postaxial polydactyly syndrome,2
Usher syndrome type 3A,2
Usher syndrome type 3B,2
eye lymphoma,2
hypomyelinating leukodystrophy 14,2
blunt duct adenosis of breast,2
internal auditory canal meningioma,2
null-cell leukemia,2
heroin dependence,2
infantile hypophosphatasia,2
vaginal adenoma,2
adult liposarcoma,2
anal canal squamous cell carcinoma,2
short-rib thoracic dysplasia 19 with or without polydactyly,2
familial erythrocytosis 5,2
ampulla of Vater adenosquamous carcinoma,2
fallopian tube serous papilloma,2
brain angioma,2
endocervical adenocarcinoma,2
micronodular basal cell carcinoma,2
nemaline myopathy 3,2
pancreatic gastrinoma,2
mediastinum teratoma,2
autosomal recessive limb-girdle muscular dystrophy type 2W,2
sexual and gender disorder,2
noninvasive malignant thymoma,2
cystic basal cell carcinoma,2
X-linked sideroblastic anemia,2
pyridoxine-refractory autosomal recessive sideroblastic anemia,2
spindle epithelial tumor with thymus-like differentiation tumor,2
orbit embryonal rhabdomyosarcoma,2
cervical basaloid squamous cell carcinoma,2
urinary tract non-invasive transitional cell neoplasm,2
vulvar basaloid squamous cell carcinoma,2
uveal epithelioid cell melanoma,2
ciliary body epithelioid cell melanoma,2
Usher syndrome type 1,2
hepatic angiomyolipoma,2
breast myoepithelial neoplasm,2
tendon sheath lipoma,2
adenosquamous breast carcinoma,2
mucinous intrahepatic cholangiocarcinoma,2
infiltrating lipoma,2
autosomal dominant non-syndromic intellectual disability,2
pediatric liposarcoma,2
infiltrative basal cell carcinoma,2
autosomal dominant mental retardation 46,2
tall cell variant papillary carcinoma,2
autosomal dominant mental retardation 48,2
urinary bladder inverted papilloma,2
refractory hairy cell leukemia,2
nonsyndromic congenital nail disorder 4,2
extrapulmonary tuberculosis,2
early infantile epileptic encephalopathy 58,2
ovarian endometrioid malignant adenofibroma,2
Joubert syndrome 31,2
refractory hematologic cancer,2
brachydactyly type A1,2
urethral villous adenoma,2
intraductal breast neoplasm,2
spinocerebellar ataxia 45,2
maturity-onset diabetes of the young type 6,2
vaginal villous adenoma,2
"midface hypoplasia, hearing impairment, elliptocytosis, and nephrocalcinosis",2
adult brainstem mixed glioma,2
syndromic X-linked mental retardation 35,2
Achard syndrome,2
muscle tissue disease,2
Joubert syndrome 33,2
splenic manifestation of leukemia,2
middle ear adenoma,2
pediatric epithelioid sarcoma,2
Joubert syndrome 32,2
adult brainstem astrocytoma,2
alcohol-related birth defect,2
alcohol-related neurodevelopmental disorder,2
retinitis pigmentosa 81,2
pleomorphic carcinoma,2
cervical adenoma malignum,2
angiokeratoma circumscriptum,2
bladder colonic type adenocarcinoma,2
lipid-rich carcinoma,2
Noonan syndrome 1,2
autosomal dominant mental retardation 45,2
spinocerebellar ataxia 44,2
localized pulmonary fibrosis,2
non-syndromic X-linked intellectual disability 100,1
congenital dyserythropoietic anemia type Ia,1
tubular aggregate myopathy 2,1
mitochondrial DNA depletion syndrome 14,1
familial chylomicronemia syndrome,1
autoimmune myocarditis,1
ectodermal dysplasia 11B,1
nuclear type mitochondrial complex I deficiency 17,1
T cell and NK cell immunodeficiency,1
complete cryptophthalmia,1
familial erythrocytosis 4,1
partial cryptophthalmia,1
beta-thalassemia intermedia,1
idiopathic generalized epilepsy 12,1
generalized epilepsy with febrile seizures plus 1,1
Ehlers-Danlos syndrome kyphoscoliotic type 2,1
"toluene 2,4-diisocyanate allergic asthma",1
familial isolated trichomegaly,1
combined oxidative phosphorylation deficiency 41,1
non-syndromic X-linked intellectual disability 53,1
progressive myoclonus epilepsy 10,1
aortic valve disease 2,1
infantile-onset distal myopathy,1
distal arthrogryposis type 5,1
autosomal recessive nonsyndromic deafness 115,1
ectodermal dysplasia 10B,1
autosomal dominant woolly hair,1
cold-induced sweating syndrome 2,1
cold-induced sweating syndrome 1,1
non-syndromic X-linked intellectual disability 82,1
aortic valve disease 1,1
tuberous sclerosis 2,1
hyper IgE recurrent infection syndrome 3,1
Diamond-Blackfan anemia 19,1
tuberous sclerosis 1,1
autosomal recessive nonsyndromic deafness 99,1
legume allergy,1
nuclear type mitochondrial complex I deficiency 2,1
combined oxidative phosphorylation deficiency 21,1
combined oxidative phosphorylation deficiency 36,1
autonomic nervous system benign neoplasm,1
distal arthrogryposis type 2B3,1
combined oxidative phosphorylation deficiency 10,1
"46,XX sex reversal 1",1
ectodermal dysplasia 1,1
B-lymphoblastic leukemia/lymphoma with IL3-IGH,1
pancreatic squamous cell carcinoma,1
combined oxidative phosphorylation deficiency 20,1
peripheral nervous system benign neoplasm,1
trichohepatoenteric syndrome 2,1
multiple epiphyseal dysplasia due to collagen 9 anomaly,1
mitochondrial DNA depletion syndrome 12b,1
hereditary mixed polyposis syndrome 2,1
nuclear type mitochondrial complex I deficiency 18,1
immunodeficiency 11B,1
neurofibromatosis-Noonan syndrome,1
ectodermal dysplasia 7,1
congenital symblepharon,1
isocyanates allergic asthma,1
paroxysmal nonkinesigenic dyskinesia 1,1
visual verbal agnosia,1
tetrachlorophthalic anhydride allergic asthma,1
relapsed/refractory diffuse large B-cell lymphoma,1
phthalic anhydride allergic asthma,1
potassium dichromate allergic contact dermatitis,1
malignant epithelioid hemangioendothelioma,1
atypical Gaucher's disease due to saposin c deficiency,1
childhood hypophosphatasia,1
retinitis pigmentosa-deafness syndrome,1
mixed fibrolamellar hepatocellular carcinoma,1
hypogonadotropic hypogonadism 2 with or without anosmia,1
early onset absence epilepsy,1
otopalatodigital syndrome type 2,1
myeloid and lymphoid neoplasms associated with FGFR1 abnormalities,1
autosomal recessive Alport syndrome,1
autosomal dominant Alport syndrome,1
abdominal obesity-metabolic syndrome,1
familial cold autoinflammatory syndrome 1,1
coloboma of optic nerve,1
Niemann-Pick disease type A,1
partial lipodystrophy,1
amoxicillin allergy,1
sulfonamide allergy,1
cefotaxime allergy,1
cephalosporin allergy,1
shrimp allergy,1
childhood acute megakaryoblastic leukemia,1
chlorhexidine allergy,1
complete generalized lipodystrophy,1
carbapenem allergy,1
piperacillin allergy,1
erythrokeratodermia variabilis et progressiva 5,1
erythrokeratodermia variabilis et progressiva 4,1
solid adenocarcinoma with mucin production,1
signet ring lung adenocarcinoma,1
lysosomal and lipase deficiency,1
polycystic kidney disease 4,1
cefixime allergy,1
sulfasalazine allergy,1
Hermansky-Pudlak syndrome 9,1
alcuronium bromide allergy,1
Hermansky-Pudlak syndrome 8,1
Trichomonas tenax trichomoniasis,1
corticosteroid allergy,1
combined oxidative phosphorylation deficiency 24,1
autoimmune atherosclerosis,1
autoimmune vasculitis,1
nuclear type mitochondrial complex I deficiency 16,1
combined oxidative phosphorylation deficiency 27,1
autoimmune cardiomyopathy,1
cefotiam allergy,1
mucopolysaccharidosis IV,1
ectodermal dysplasia 10A,1
proximal symphalangism 1,1
fatal infantile hypertonic myofibrillar myopathy,1
nuclear type mitochondrial complex I deficiency 8,1
cranioectodermal dysplasia 1,1
hydrolethalus syndrome 1,1
medulloblastoma SHH activated,1
fibrochondrogenesis 2,1
mitochondrial complex V (ATP synthase) deficiency nuclear type 6,1
pituitary adenoma 3,1
nuclear type mitochondrial complex I deficiency 26,1
non-syndromic X-linked intellectual disability 30,1
acute asthma,1
optic atrophy 3,1
congenital nystagmus 2,1
syndactyly type 4,1
patent blue V allergy,1
gallamine allergy,1
acid anhydride respiratory allergy,1
autoimmune peripheral neuropathy,1
bacterial sepsis,1
autoimmune optic neuritis,1
nonsyndromic congenital nail disorder,1
autoimmune gastritis,1
medulloblastoma non-WNT/non-SHH group 3,1
autoimmune uveitis,1
generalized epilepsy with febrile seizures plus 9,1
autoimmune glomerulonephritis,1
juvenile ankylosing spondylitis,1
medulloblastoma non-WNT/non-SHH,1
familial erythrocytosis 7,1
mitochondrial complex V (ATP synthase) deficiency,1
encephalopathy due to defective mitochondrial and peroxisomal fission 1,1
non-syndromic X-linked intellectual disability 9,1
early infantile epileptic encephalopathy 14,1
early infantile epileptic encephalopathy 46,1
early infantile epileptic encephalopathy 12,1
early infantile epileptic encephalopathy 42,1
early infantile epileptic encephalopathy 52,1
early infantile epileptic encephalopathy 17,1
early infantile epileptic encephalopathy 29,1
early infantile epileptic encephalopathy 66,1
early infantile epileptic encephalopathy 16,1
early infantile epileptic encephalopathy 48,1
early infantile epileptic encephalopathy 21,1
early infantile epileptic encephalopathy 41,1
early infantile epileptic encephalopathy 13,1
early infantile epileptic encephalopathy 27,1
early infantile epileptic encephalopathy 3,1
early infantile epileptic encephalopathy 49,1
early infantile epileptic encephalopathy 34,1
early infantile epileptic encephalopathy 37,1
early infantile epileptic encephalopathy 5,1
early infantile epileptic encephalopathy 60,1
early infantile epileptic encephalopathy 19,1
early infantile epileptic encephalopathy 61,1
early infantile epileptic encephalopathy 51,1
early infantile epileptic encephalopathy 24,1
early infantile epileptic encephalopathy 45,1
early infantile epileptic encephalopathy 65,1
early infantile epileptic encephalopathy 47,1
early infantile epileptic encephalopathy 44,1
early infantile epileptic encephalopathy 40,1
early infantile epileptic encephalopathy 63,1
early infantile epileptic encephalopathy 11,1
early infantile epileptic encephalopathy 33,1
early infantile epileptic encephalopathy 26,1
non-syndromic X-linked intellectual disability 97,1
ovarian dysgenesis 7,1
Meier-Gorlin syndrome 7,1
Meier-Gorlin syndrome 6,1
Meier-Gorlin syndrome 1,1
Meier-Gorlin syndrome 3,1
Meier-Gorlin syndrome 2,1
Cornelia de Lange syndrome 4,1
Cornelia de Lange syndrome 3,1
Cornelia de Lange syndrome 5,1
Cornelia de Lange syndrome 2,1
Cornelia de Lange syndrome 1,1
miliaria pustulosa,1
dry beriberi,1
multiple congenital anomalies-hypotonia-seizures syndrome,1
cerebrovascular benign neoplasm,1
ovarian dysgenesis 8,1
early infantile epileptic encephalopathy 53,1
ovarian dysgenesis 5,1
ovarian dysgenesis 4,1
ovarian dysgenesis 6,1
ovarian dysgenesis 2,1
ovarian dysgenesis 1,1
ovarian dysgenesis 3,1
leukocyte adhesion deficiency 2,1
cerebral cavernous malformation 1,1
psoriasis 2,1
infantile or early childhood epileptic encephalopathy 1,1
infantile or early childhood epileptic encephalopathy 2,1
developmental delay and seizures with or without movement abnormalities,1
early infantile epileptic encephalopathy 36,1
early infantile epileptic encephalopathy 30,1
early infantile epileptic encephalopathy 62,1
early infantile epileptic encephalopathy 38,1
early infantile epileptic encephalopathy 32,1
breast abscess,1
Hermansky-Pudlak syndrome 7,1
Hermansky-Pudlak syndrome 1,1
mitochondrial complex III deficiency nuclear type 1,1
Ritscher-Schinzel syndrome 1,1
snail allergy,1
mollusc allergy,1
autoimmune neuropathy,1
Neu-Laxova syndrome 1,1
epithelial-stromal TGFBI dystrophy,1
Charcot-Marie-Tooth disease type 7,1
hypomyelinating leukoencephalopathy,1
chromosomal duplication syndrome,1
acrofacial dysostosis,1
parameningeal embryonal rhabdomyosarcoma,1
complement component 7 deficiency,1
early infantile epileptic encephalopathy 54,1
type II complement component 8 deficiency,1
type I complement component 8 deficiency,1
complement component 6 deficiency,1
extraskeletal chondroma,1
keratopathy,1
spondyloepimetaphyseal dysplasia,1
Nipah virus encephalitis,1
intestinal disaccharidase deficiency,1
transient neonatal thrombocytopenia,1
proliferative fasciitis,1
benign neurilemmoma,1
disseminated eosinophilic collagen disease,1
physiological polycythemia,1
adult type testicular granulosa cell tumor,1
hepatobiliary system cancer,1
fatal infantile cardioencephalomyopathy due to cytochrome c oxidase deficiency 3,1
fatal infantile cardioencephalomyopathy due to cytochrome c oxidase deficiency 4,1
fatal infantile cardioencephalomyopathy due to cytochrome c oxidase deficiency 2,1
early infantile epileptic encephalopathy 18,1
familial adenomatous polyposis 4,1
early infantile epileptic encephalopathy 15,1
familial adenomatous polyposis 1,1
orofacial cleft 15,1
familial adenomatous polyposis 3,1
orofacial cleft 14,1
orofacial cleft 13,1
orofacial cleft 8,1
nephrotic syndrome type 19,1
nephrotic syndrome type 18,1
nephrotic syndrome type 9,1
nephrotic syndrome type 17,1
nephrotic syndrome type 12,1
nephrotic syndrome type 8,1
nephrotic syndrome type 6,1
nephrotic syndrome type 10,1
nephrotic syndrome type 11,1
nephrotic syndrome type 13,1
peroxisomal biogenesis disorder,1
gastroesophageal cancer,1
malignant cystadenoma,1
Bartholin's gland cancer,1
Bartholin's gland disease,1
pulmonary artery disease,1
testicular sex cord-stromal benign neoplasm,1
epididymis disease,1
epithelioid inflammatory myofibroblastic sarcoma,1
sex cord-stromal benign neoplasm,1
Meier-Gorlin syndrome 4,1
Meier-Gorlin syndrome 5,1
multiple mitochondrial dysfunctions syndrome 6,1
combined oxidative phosphorylation deficiency 22,1
long QT syndrome 4,1
X-linked keratosis follicularis spinulosa decalvans,1
combined oxidative phosphorylation deficiency 35,1
idiopathic generalized epilepsy 3,1
spinal muscular atrophy type 0,1
kidney cortex disease,1
nuclear type mitochondrial complex I deficiency 3,1
overhydrated hereditary stomatocytosis,1
combined oxidative phosphorylation deficiency 39,1
mucopolysaccharidosis type IIID,1
ectodermal dysplasia 4,1
speech-language disorder-1,1
B-cell acute lymphoblastic leukemia,1
ectodermal dysplasia 14,1
idiopathic generalized epilepsy 13,1
mucopolysaccharidosis Ih,1
distal arthrogryposis type 1,1
combined oxidative phosphorylation deficiency 14,1
autosomal recessive nonsyndromic deafness 109,1
retinitis pigmentosa 90,1
salivary gland mucinous adenocarcinoma,1
congenital dyserythropoietic anemia type Ib,1
psoriasis 5,1
Ehlers-Danlos syndrome cardiac valvular type,1
Paganini-Miozzo syndrome,1
benign teratoma,1
"arthrogryposis, renal dysfunction, and cholestasis 1",1
breast implant-associated anaplastic large cell lymphoma,1
optic atrophy 10,1
D-2-hydroxyglutaric aciduria 1,1
X-linked congenital hemolytic anemia,1
trachea leiomyoma,1
familial erythrocytosis 3,1
autoimmune cholangitis,1
congenital nystagmus 1,1
"B-lymphoblastic leukemia/lymphoma, BCR-ABL1–like",1
psoriasis 12,1
Diamond-Blackfan anemia 5,1
Diamond-blackfan anemia 3,1
